id,price,brand,model,transmission,color,body_type,poster_type,fuel_type,location,post_age_in_days,age_of_car,mileage_in_km
CAR007405,451000,35,359,1,18,6,0,2,211,35,2,27000.0
CAR007542,930000,35,361,1,9,5,1,0,140,37,4,27000.0
CAR007742,345000,35,359,3,1,6,1,2,251,42,5,27000.0
CAR009028,1900000,33,16,1,1,6,1,0,305,20,8,27000.0
CAR009098,575000,32,20,1,1,6,1,2,239,58,3,27000.0
CAR009153,690000,32,12,1,1,6,1,2,305,24,4,27000.0
CAR009194,780000,32,20,1,17,6,1,2,254,30,3,27000.0
CAR009324,470000,32,12,1,7,6,0,2,240,43,3,27000.0
CAR009424,398000,17,95,3,17,6,0,0,252,34,4,27000.0
CAR009456,780000,41,536,1,17,5,1,2,328,20,4,27000.0
CAR009464,800000,41,536,1,17,5,1,2,264,22,4,27000.0
CAR009915,368000,42,476,3,9,2,0,2,254,39,4,27000.0
CAR010182,400000,44,106,1,7,3,1,0,392,66,6,27000.0
CAR010268,455000,44,511,1,17,6,1,3,328,15,4,27000.0
CAR011664,1458000,44,228,1,22,5,0,2,197,29,3,27000.0
CAR011693,495000,44,144,1,0,6,0,2,254,29,8,27000.0
CAR011696,1780000,44,292,1,21,7,0,0,254,29,2,27000.0
CAR011939,1080000,44,417,1,1,5,0,2,328,30,2,27000.0
CAR012105,550000,44,307,3,1,3,1,3,254,33,3,27000.0
CAR012158,1030000,44,295,3,11,4,0,0,149,33,2,27000.0
CAR012169,1100000,44,77,3,13,1,0,2,328,33,6,27000.0
CAR012247,550000,44,511,1,17,6,1,2,405,33,2,27000.0
CAR012295,430000,44,106,3,1,3,1,2,416,34,6,27000.0
CAR012548,1830000,44,276,1,21,1,0,0,305,35,2,27000.0
CAR012590,568000,44,106,1,7,3,0,2,418,35,4,27000.0
CAR012796,438000,44,511,1,1,6,1,2,392,37,4,27000.0
CAR013399,1450000,44,228,1,2,5,1,2,98,43,3,27000.0
CAR013430,525000,44,511,1,8,6,0,3,109,43,1,27000.0
CAR013500,960000,44,232,1,0,5,1,0,32,44,5,27000.0
CAR013505,960000,44,232,1,0,5,0,0,328,44,5,27000.0
CAR013767,1188000,44,232,1,1,5,0,3,131,62,5,27000.0
CAR014317,475000,44,511,3,18,6,0,3,131,99,3,27000.0
CAR014345,450000,44,172,1,1,6,1,3,254,101,7,27000.0
CAR014793,495000,15,162,1,17,6,0,2,264,26,7,27000.0
CAR014836,798000,17,267,1,19,7,0,0,327,237,7,27000.0
CAR015246,768000,35,362,1,1,5,0,0,303,112,6,27000.0
CAR015797,995000,44,232,1,10,5,0,0,257,191,5,27000.0
CAR016031,890000,11,215,1,19,5,1,2,308,30,4,27000.0
CAR016043,1320000,11,220,3,21,5,0,2,327,108,4,27000.0
CAR016083,568000,15,161,1,10,6,0,2,303,22,4,27000.0
CAR016329,888000,41,230,1,8,5,0,2,303,98,4,27000.0
CAR016391,1158000,44,232,3,19,5,0,0,308,192,4,27000.0
CAR016497,455000,44,511,1,17,6,1,2,308,31,4,27000.0
CAR016628,1478000,11,216,1,1,5,0,0,215,64,3,27000.0
CAR016860,2000000,21,517,1,21,5,1,2,130,43,3,27000.0
CAR016893,495000,32,12,1,10,6,0,2,303,37,3,27000.0
CAR017075,208000,42,103,3,17,2,0,2,303,150,3,27000.0
CAR017353,475000,44,511,3,19,6,0,2,308,99,3,27000.0
CAR017390,438000,44,511,3,17,6,0,2,327,16,3,27000.0
CAR017441,458000,42,93,3,17,3,0,2,239,21,3,27000.0
CAR017542,1198000,11,216,1,1,5,0,0,303,115,2,27000.0
CAR017547,447000,11,226,1,1,2,0,2,239,21,2,27000.0
CAR017563,998000,11,414,1,10,4,0,0,257,61,2,27000.0
CAR017720,998000,17,499,1,2,5,0,0,303,20,2,27000.0
CAR017830,1400000,35,362,3,1,5,0,0,308,188,2,27000.0
CAR017874,968000,36,370,3,21,7,0,0,36,186,2,27000.0
CAR018317,325000,23,393,3,19,2,0,2,239,21,2,27000.0
CAR019063,2280000,4,72,1,19,6,0,2,305,129,8,27000.0
CAR019102,1120000,11,216,1,21,5,0,0,211,15,3,27000.0
CAR019169,920000,15,287,1,19,5,0,2,211,27,3,27000.0
CAR019459,920000,44,144,1,19,6,0,2,211,27,3,27000.0
CAR019636,340000,44,516,1,19,2,1,2,353,13,4,27000.0
CAR019638,395000,44,516,1,1,2,0,2,367,20,2,27000.0
CAR012499,1138000,44,232,1,21,5,1,3,328,35,3,27070.0
CAR017182,1138000,44,232,1,21,5,0,0,327,38,3,27070.0
CAR007946,400000,35,97,3,18,3,0,3,269,58,2,27090.0
CAR017880,1288000,36,370,3,21,7,0,0,327,97,2,27104.0
CAR019471,720000,44,171,1,21,6,0,2,269,81,3,27148.0
CAR014167,628000,44,106,1,18,3,0,3,131,88,3,27168.0
CAR016736,688000,15,360,1,21,3,0,2,303,170,3,27207.0
CAR002359,1058000,11,216,1,18,5,0,3,254,73,1,27286.0
CAR017958,1538000,44,232,1,4,5,0,0,308,149,2,27302.0
CAR002310,485000,11,229,1,21,6,1,3,361,51,5,27380.0
CAR019125,495000,11,229,1,21,2,1,2,308,37,5,27380.0
CAR001511,800000,11,414,1,21,4,1,0,305,24,5,27390.0
CAR016623,998000,11,216,1,21,5,0,0,327,69,3,27436.0
CAR019413,988000,37,25,1,21,2,0,0,308,149,2,27452.0
CAR014196,1050000,44,295,3,1,4,0,0,328,93,2,27461.0
CAR018044,1050000,44,295,3,1,4,0,0,327,93,2,27461.0
CAR010227,150000,44,172,1,7,6,1,2,5,83,3,27500.0
CAR019600,510000,44,511,1,11,6,0,2,327,195,4,27537.0
CAR018381,405000,11,205,3,1,5,0,2,269,15,1,27575.0
CAR006468,365000,35,359,1,1,6,1,3,251,61,5,27600.0
CAR016147,798000,19,178,3,19,3,0,0,257,78,4,27642.0
CAR013396,545000,44,106,3,1,3,1,2,133,43,2,27701.0
CAR019090,378000,11,215,1,19,5,0,2,327,195,8,27705.0
CAR006041,1400000,17,469,1,18,7,1,2,144,44,2,27751.0
CAR002030,300000,11,226,1,2,2,1,2,82,37,7,27770.0
CAR000571,1250000,7,489,1,4,5,0,0,105,34,2,27786.0
CAR016357,558000,44,106,1,19,3,0,2,327,64,4,27846.0
CAR016051,458000,11,226,1,2,2,0,2,303,170,4,27859.0
CAR004096,628000,15,360,1,18,3,1,3,167,98,4,27875.0
CAR016099,628000,15,360,1,19,3,0,2,304,98,4,27875.0
CAR019082,898000,8,23,1,19,6,0,2,327,119,10,27906.0
CAR019276,3550000,27,412,1,21,5,0,2,308,176,3,27994.0
CAR000016,815000,7,146,1,10,5,1,0,328,51,3,28000.0
CAR000017,785000,7,146,1,21,5,1,0,328,51,3,28000.0
CAR000041,818000,11,216,1,10,5,1,0,328,22,4,28000.0
CAR000055,275000,7,107,1,21,6,1,2,239,105,7,28000.0
CAR000166,1288000,11,216,1,10,5,1,3,328,49,3,28000.0
CAR000171,530000,11,206,1,10,5,1,0,239,58,3,28000.0
CAR000211,789000,7,489,1,9,5,1,0,328,21,5,28000.0
CAR000213,789000,7,489,1,8,5,1,0,328,21,5,28000.0
CAR000645,688000,17,499,1,10,5,1,0,328,28,6,28000.0
CAR000702,1158000,7,489,1,21,5,0,0,303,42,3,28000.0
CAR000714,430000,7,464,1,21,3,1,2,254,43,5,28000.0
CAR000767,630000,35,331,1,10,6,1,2,395,20,5,28000.0
CAR000881,1368000,35,361,1,10,5,1,0,328,44,3,28000.0
CAR000919,918000,7,489,1,9,5,0,0,131,100,4,28000.0
CAR001055,325000,11,206,1,21,5,1,0,44,69,3,28000.0
CAR001100,888000,32,125,1,10,4,1,0,328,28,4,28000.0
CAR001316,900000,11,414,1,9,4,1,0,105,22,3,28000.0
CAR001681,498000,44,511,0,10,6,1,2,328,76,2,28000.0
CAR001776,330000,44,511,3,10,6,1,2,373,85,6,28000.0
CAR002011,1120000,11,414,1,21,4,1,0,304,35,2,28000.0
CAR002071,1100000,11,414,1,11,4,1,3,264,38,4,28000.0
CAR002392,1250000,11,220,1,21,5,0,3,305,88,4,28000.0
CAR002420,750000,11,414,3,18,4,1,0,254,98,6,28000.0
CAR002555,830000,2,32,1,18,2,1,0,211,30,10,28000.0
CAR002565,2000000,2,32,1,18,2,1,0,214,33,3,28000.0
CAR002577,1650000,2,70,1,18,2,1,0,211,34,9,28000.0
CAR002721,658000,15,161,1,9,6,0,3,328,16,3,28000.0
CAR002724,918000,15,162,1,9,6,1,3,303,17,2,28000.0
CAR003451,525000,15,312,3,18,2,1,2,239,35,1,28000.0
CAR004138,685000,15,312,2,9,2,1,2,328,103,3,28000.0
CAR004276,750000,23,317,3,21,4,0,3,328,22,3,28000.0
CAR004309,235000,23,393,1,9,2,0,2,373,24,7,28000.0
CAR004603,585000,44,106,1,0,3,1,3,303,51,3,28000.0
CAR004670,2200000,21,517,1,21,5,1,2,344,32,2,28000.0
CAR004769,698000,19,177,3,21,3,1,3,328,22,2,28000.0
CAR004866,998000,19,365,1,4,5,0,0,252,29,3,28000.0
CAR004986,999000,19,365,1,4,5,1,0,269,38,4,28000.0
CAR004997,998000,19,365,1,1,5,1,0,418,39,4,28000.0
CAR005019,999999,19,365,1,4,5,1,0,269,41,4,28000.0
CAR005497,1350000,17,273,1,9,7,1,0,113,27,3,28000.0
CAR005688,9650000,17,499,1,21,5,1,3,113,34,3,28000.0
CAR005916,720000,17,457,1,21,6,1,2,251,40,8,28000.0
CAR006021,498000,17,95,1,21,6,1,0,418,43,3,28000.0
CAR006152,698000,17,499,1,21,5,0,3,328,87,7,28000.0
CAR006344,250000,17,211,3,2,2,1,2,211,102,5,28000.0
CAR006358,888000,17,256,3,1,1,1,3,239,102,7,28000.0
CAR006426,365000,35,359,1,1,6,1,3,251,17,5,28000.0
CAR006594,458888,35,331,1,2,6,0,2,211,21,7,28000.0
CAR006659,1258000,35,363,1,9,5,0,3,239,22,2,28000.0
CAR006660,1258000,35,361,1,9,5,0,3,239,22,2,28000.0
CAR006667,1258000,35,361,1,9,5,1,0,239,22,2,28000.0
CAR006669,1258000,35,361,1,9,5,0,0,239,22,2,28000.0
CAR006690,1258000,35,363,1,9,5,1,2,239,22,2,28000.0
CAR006714,1258000,35,361,1,9,5,1,0,239,23,2,28000.0
CAR006752,595000,35,331,1,17,6,0,2,131,23,5,28000.0
CAR006797,1258000,35,361,1,9,5,0,0,239,24,2,28000.0
CAR006808,1258000,35,363,1,9,5,1,0,239,24,2,28000.0
CAR006913,330000,35,356,1,1,6,0,3,305,27,6,28000.0
CAR007322,450000,35,356,3,9,6,1,3,254,34,3,28000.0
CAR007425,800000,35,361,3,17,5,1,0,254,35,4,28000.0
CAR007465,650000,35,105,1,21,5,1,2,48,36,3,28000.0
CAR007791,365000,35,356,1,1,6,1,2,239,43,6,28000.0
CAR007862,330000,35,359,3,21,6,1,2,105,44,3,28000.0
CAR007908,1100000,35,363,3,21,5,1,0,328,45,2,28000.0
CAR008240,950000,36,377,3,21,7,1,0,328,54,2,28000.0
CAR008262,700000,36,315,1,1,5,1,2,131,101,3,28000.0
CAR008754,285000,36,98,3,7,6,0,2,328,44,3,28000.0
CAR009042,1350000,33,19,1,18,1,0,2,328,26,10,28000.0
CAR009060,1950000,33,468,1,21,7,0,0,211,36,9,28000.0
CAR009347,658000,32,12,1,7,6,1,3,167,62,2,28000.0
CAR009352,430000,32,12,3,21,6,0,3,328,70,3,28000.0
CAR009368,340000,32,12,3,21,6,1,2,254,94,5,28000.0
CAR009709,698000,42,314,1,8,5,1,2,82,21,2,28000.0
CAR009810,450000,42,212,3,4,3,1,3,254,29,4,28000.0
CAR010077,585000,44,106,0,0,3,0,2,303,24,3,28000.0
CAR010598,340000,44,511,3,1,6,1,2,328,21,6,28000.0
CAR010611,720000,44,307,1,18,3,1,2,105,21,4,28000.0
CAR010708,970000,44,232,1,13,5,1,0,304,21,5,28000.0
CAR010728,788000,44,307,3,17,3,1,0,186,22,3,28000.0
CAR010951,1168000,44,77,1,21,1,0,3,239,23,6,28000.0
CAR011099,700000,44,106,1,1,3,1,2,254,23,2,28000.0
CAR011119,620000,44,106,1,9,3,1,2,247,24,4,28000.0
CAR011262,1680000,44,232,1,21,5,1,0,254,25,3,28000.0
CAR011266,1338000,44,232,1,1,5,1,0,254,25,3,28000.0
CAR011305,970000,44,232,1,18,5,1,3,254,26,5,28000.0
CAR011516,625000,44,307,3,17,3,0,0,328,27,6,28000.0
CAR011935,458000,44,511,1,9,6,1,2,418,30,4,28000.0
CAR012164,382000,44,516,3,21,2,1,2,211,33,2,28000.0
CAR012285,880000,44,307,1,21,3,1,0,252,34,3,28000.0
CAR012367,538000,44,511,1,11,6,1,3,254,34,3,28000.0
CAR012457,450000,44,511,3,17,6,1,2,210,34,4,28000.0
CAR013088,948000,44,292,3,21,7,0,3,328,40,3,28000.0
CAR013416,1388000,44,232,1,9,5,1,0,303,43,2,28000.0
CAR013726,430000,44,516,1,2,2,0,3,269,58,3,28000.0
CAR013772,1580000,44,292,1,21,7,1,3,167,62,3,28000.0
CAR014192,585000,44,106,1,0,3,0,3,303,92,3,28000.0
CAR014221,848000,44,232,1,1,5,0,3,328,96,5,28000.0
CAR014494,898000,44,144,1,1,6,1,2,418,103,6,28000.0
CAR014648,2588000,38,78,3,1,1,0,2,305,143,20,28000.0
CAR015164,698000,17,499,1,21,5,0,0,327,35,6,28000.0
CAR015165,688000,17,499,1,21,5,0,0,327,21,6,28000.0
CAR015227,330000,35,356,1,19,2,1,2,308,29,6,28000.0
CAR015231,330000,35,356,1,19,2,1,2,308,53,6,28000.0
CAR015299,1168000,44,77,1,21,1,0,2,335,31,6,28000.0
CAR015311,898000,44,144,1,21,6,0,2,327,126,6,28000.0
CAR015521,438000,11,229,1,10,2,0,2,254,178,5,28000.0
CAR015632,340000,32,12,3,21,2,1,2,308,95,5,28000.0
CAR015792,988000,44,232,1,21,5,0,0,327,35,5,28000.0
CAR015793,970000,44,232,1,5,5,0,0,308,29,5,28000.0
CAR015794,978000,44,232,1,21,5,0,0,327,21,5,28000.0
CAR015999,918000,7,489,1,19,5,0,0,305,100,4,28000.0
CAR016014,570000,11,205,1,21,5,0,2,239,206,4,28000.0
CAR016035,828000,11,216,1,1,5,0,0,327,34,4,28000.0
CAR016036,818000,11,216,1,1,5,0,0,327,23,4,28000.0
CAR016037,818000,11,216,1,1,5,0,0,327,21,4,28000.0
CAR016053,1100000,11,414,1,11,4,0,0,264,26,4,28000.0
CAR016206,928000,32,114,1,21,4,0,0,327,35,4,28000.0
CAR016207,888000,32,114,1,21,4,0,0,327,21,4,28000.0
CAR016222,428000,35,97,3,21,3,0,0,327,61,4,28000.0
CAR016269,928000,35,362,1,19,5,0,0,327,35,4,28000.0
CAR016336,450000,42,212,3,4,3,1,2,308,59,4,28000.0
CAR016460,820000,44,307,3,19,3,0,0,148,170,4,28000.0
CAR016562,820000,7,146,1,21,5,0,0,327,67,3,28000.0
CAR016711,658000,15,161,1,19,6,0,2,327,17,3,28000.0
CAR016725,639000,15,360,1,2,3,0,2,239,21,3,28000.0
CAR016769,488000,17,95,3,1,6,0,0,36,138,3,28000.0
CAR016845,960000,19,350,1,1,5,0,0,305,64,3,28000.0
CAR016897,495000,32,12,1,10,6,0,2,335,16,3,28000.0
CAR016926,618000,35,97,3,2,3,0,0,327,115,3,28000.0
CAR016933,595000,35,97,3,1,3,0,0,308,69,3,28000.0
CAR016968,450000,35,356,3,19,2,0,2,308,36,3,28000.0
CAR017018,1348000,35,362,1,2,5,0,0,327,28,3,28000.0
CAR017112,585000,44,106,1,5,3,0,2,254,46,3,28000.0
CAR017114,585000,44,106,1,10,3,0,2,303,37,3,28000.0
CAR017190,1680000,44,232,1,21,5,0,0,308,37,3,28000.0
CAR017221,1580000,44,292,1,21,7,0,0,308,69,3,28000.0
CAR017307,538000,44,511,1,11,6,0,2,308,36,3,28000.0
CAR017331,498000,44,511,1,19,6,0,2,327,37,3,28000.0
CAR017357,460000,44,511,3,11,6,1,2,308,65,3,28000.0
CAR017366,408000,44,511,3,1,6,0,2,327,28,3,28000.0
CAR017404,368000,44,516,1,19,2,0,2,327,40,3,28000.0
CAR017411,430000,44,516,1,2,2,0,2,308,69,3,28000.0
CAR017430,595000,44,537,1,21,2,0,2,327,17,3,28000.0
CAR017621,918000,15,162,1,10,6,0,2,303,19,2,28000.0
CAR017728,698000,19,177,3,10,3,0,0,327,25,2,28000.0
CAR017761,658000,32,12,1,19,6,0,2,327,63,2,28000.0
CAR017844,1258000,35,362,1,10,5,0,0,303,22,2,28000.0
CAR017847,1258000,35,362,1,19,5,0,0,254,26,2,28000.0
CAR018076,918000,44,307,3,1,3,0,0,327,22,2,28000.0
CAR018089,850000,44,307,3,19,3,0,0,239,164,2,28000.0
CAR018100,1100000,44,408,1,19,5,1,2,308,43,2,28000.0
CAR019115,1080000,11,220,1,21,5,0,2,327,13,5,28000.0
CAR019250,700000,23,317,3,21,7,0,0,327,14,3,28000.0
CAR019454,575000,44,106,1,10,3,0,2,367,26,3,28000.0
CAR019558,858000,44,307,3,17,3,0,0,327,13,2,28000.0
CAR018192,498000,44,511,3,19,6,0,2,327,77,2,28117.0
CAR015258,1398000,35,386,1,19,5,0,0,327,16,6,28173.0
CAR013830,1258000,44,232,1,21,5,0,3,36,70,3,28210.0
CAR017184,1198000,44,232,1,21,5,0,0,36,47,3,28210.0
CAR019411,880000,37,22,1,21,5,0,0,305,166,5,28219.0
CAR009356,550000,32,183,1,1,5,1,3,129,76,4,28300.0
CAR014191,1325000,44,292,1,21,7,0,3,239,92,3,28305.0
CAR017535,700000,11,216,3,21,5,0,0,269,15,2,28318.0
CAR017920,675000,44,106,1,2,3,0,2,327,54,2,28337.0
CAR016044,1220000,11,220,1,21,5,0,2,305,53,4,28338.0
CAR007992,578000,35,105,1,1,5,1,3,167,62,8,28348.0
CAR020073,578000,35,94,1,1,5,0,2,327,63,8,28348.0
CAR010138,928000,44,307,1,17,3,1,3,225,55,2,28421.0
CAR017003,1398000,35,362,1,17,5,0,0,344,91,3,28476.0
CAR004553,339000,23,393,3,1,2,0,2,305,42,3,28500.0
CAR016287,868000,35,362,3,21,5,0,0,327,107,4,28500.0
CAR019148,590000,15,161,1,17,6,0,2,257,63,4,28521.0
CAR015587,239000,17,211,3,2,2,0,2,36,174,5,28569.0
CAR016894,360000,32,12,1,1,6,0,2,269,15,3,28634.0
CAR016889,548000,32,12,1,1,6,0,2,303,170,3,28637.0
CAR017429,598000,44,537,1,21,2,0,2,327,72,3,28673.0
CAR018282,398000,44,516,1,19,2,0,2,327,31,2,28701.0
CAR009280,350000,32,12,1,18,6,1,2,131,40,5,28711.0
CAR019925,740000,44,232,1,10,5,0,0,239,97,9,28728.0
CAR019610,500000,44,144,1,19,6,1,2,308,209,11,28780.0
CAR009173,480000,32,184,1,18,5,1,2,131,27,9,28789.0
CAR005219,570000,17,95,1,11,6,1,0,328,18,3,28793.0
CAR013078,870000,44,307,3,17,3,0,3,328,40,2,28859.0
CAR018052,870000,44,307,3,17,3,0,2,327,35,2,28859.0
CAR008389,898000,36,377,3,21,7,0,3,254,25,3,28888.0
CAR017060,898000,36,370,3,21,7,0,0,308,42,3,28888.0
CAR000736,600000,7,494,1,1,5,1,2,377,44,2,28900.0
CAR012560,547500,44,511,1,18,6,0,2,328,35,3,28976.0
CAR001212,1050000,44,232,1,10,5,1,0,32,15,4,29000.0
CAR001531,540000,11,206,1,18,5,0,2,303,25,3,29000.0
CAR001878,1086000,11,414,1,9,4,0,3,239,32,1,29000.0
CAR001924,868000,11,414,1,11,4,1,0,239,34,4,29000.0
CAR001948,688000,11,206,1,1,5,1,3,254,34,2,29000.0
CAR002208,1240000,11,414,1,1,4,0,0,328,42,1,29000.0
CAR002233,768000,19,467,1,1,5,0,0,45,43,3,29000.0
CAR002377,1180000,11,414,1,11,4,0,0,328,84,3,29000.0
CAR002506,1698000,2,32,1,17,2,1,0,251,20,5,29000.0
CAR002525,1698000,2,32,1,17,2,1,0,251,24,5,29000.0
CAR002564,1750000,2,32,1,17,2,1,0,251,33,5,29000.0
CAR002588,1750000,2,32,1,17,2,1,0,251,36,5,29000.0
CAR002633,2100000,2,27,1,21,2,1,3,48,51,2,29000.0
CAR003087,1098000,15,297,2,21,5,0,2,305,27,4,29000.0
CAR004186,1698000,1,89,1,9,2,1,0,251,37,6,29000.0
CAR004188,850000,1,89,1,2,2,0,2,305,38,11,29000.0
CAR004437,689000,23,459,1,4,3,1,0,257,33,5,29000.0
CAR004567,620000,23,460,3,1,5,0,0,305,43,3,29000.0
CAR004597,458000,44,511,3,17,6,1,3,303,51,2,29000.0
CAR004600,458000,44,511,3,17,6,1,3,303,51,2,29000.0
CAR004749,550000,19,466,1,18,5,1,0,48,21,8,29000.0
CAR004750,550000,19,466,1,0,5,1,0,48,21,3,29000.0
CAR004807,1138000,19,365,1,13,5,1,0,328,24,4,29000.0
CAR004827,578000,19,177,3,1,3,1,3,239,26,4,29000.0
CAR005230,365000,17,95,3,17,6,1,2,214,20,4,29000.0
CAR005568,480000,17,457,1,21,6,1,2,269,30,8,29000.0
CAR005937,450000,17,469,3,1,7,1,0,418,41,14,29000.0
CAR006009,925000,17,254,1,17,6,0,2,113,43,4,29000.0
CAR006692,485000,35,97,3,21,3,1,3,254,23,7,29000.0
CAR006865,335000,35,359,3,17,6,1,2,239,26,3,29000.0
CAR007449,370000,35,359,1,21,6,1,2,254,35,4,29000.0
CAR007666,475000,35,97,3,1,3,1,0,418,40,8,29000.0
CAR007855,598000,35,97,3,21,3,1,2,328,44,3,29000.0
CAR007889,798000,35,363,1,1,5,1,0,257,44,5,29000.0
CAR008022,598000,35,97,3,13,3,1,3,328,73,3,29000.0
CAR008023,1198000,35,363,1,18,5,1,3,328,73,3,29000.0
CAR008163,475000,44,511,3,1,6,0,0,375,102,3,29000.0
CAR008242,630000,36,315,1,1,5,0,2,121,58,2,29000.0
CAR009106,490000,32,20,1,1,6,1,3,269,16,4,29000.0
CAR009620,1000000,41,230,1,21,5,1,2,254,43,9,29000.0
CAR009860,230888,42,103,3,17,2,0,2,188,33,4,29000.0
CAR010380,398000,44,511,3,18,6,1,3,303,16,5,29000.0
CAR010705,595000,44,102,3,18,6,1,2,304,21,3,29000.0
CAR011200,375000,44,516,3,2,2,1,2,395,24,5,29000.0
CAR011254,495000,44,511,3,8,6,1,3,254,25,2,29000.0
CAR011420,1495000,44,228,1,1,5,1,2,303,26,4,29000.0
CAR011637,519000,44,511,1,21,6,1,2,305,29,4,29000.0
CAR011763,999000,44,307,3,18,3,0,0,328,29,1,29000.0
CAR011972,960000,44,232,1,13,5,0,0,328,31,4,29000.0
CAR012093,1498000,44,232,1,13,5,0,3,305,32,2,29000.0
CAR012115,1380000,44,232,1,4,5,1,0,371,33,3,29000.0
CAR012133,1188000,44,77,3,7,1,0,2,305,33,6,29000.0
CAR012704,1285000,44,276,1,21,1,0,0,328,36,6,29000.0
CAR012778,465000,44,511,3,11,6,1,2,211,37,2,29000.0
CAR013463,2299000,44,335,1,1,5,0,2,254,43,4,29000.0
CAR014127,595000,44,106,1,0,3,0,3,328,86,2,29000.0
CAR014512,370000,44,516,1,17,2,1,2,251,103,3,29000.0
CAR014735,2100000,1,432,1,21,1,1,2,308,27,7,29000.0
CAR014894,485000,35,97,3,21,3,1,0,308,31,7,29000.0
CAR014951,4500000,38,153,1,17,1,0,2,305,115,7,29000.0
CAR015553,430000,15,161,3,17,6,1,2,130,15,5,29000.0
CAR015762,638000,44,171,1,21,6,0,2,327,94,5,29000.0
CAR015914,398000,44,511,3,10,6,0,2,303,20,5,29000.0
CAR015915,398000,44,511,3,19,6,0,2,327,16,5,29000.0
CAR016148,578000,19,177,3,1,3,0,0,239,27,4,29000.0
CAR016187,768000,23,465,1,1,5,0,2,303,170,4,29000.0
CAR016565,785000,7,146,1,21,5,0,0,327,14,3,29000.0
CAR016682,798000,11,414,3,2,4,0,0,327,113,3,29000.0
CAR016744,373000,17,95,3,19,6,0,2,239,21,3,29000.0
CAR016747,504000,17,95,1,17,6,0,2,303,170,3,29000.0
CAR016759,520000,17,95,1,21,2,0,0,239,21,3,29000.0
CAR017140,688000,44,171,1,1,6,0,2,327,16,3,29000.0
CAR017523,688000,11,205,1,1,5,0,2,308,36,2,29000.0
CAR017565,945000,11,414,3,1,4,0,0,308,189,2,29000.0
CAR017568,1068000,11,414,1,11,4,0,0,257,35,2,29000.0
CAR017584,895000,12,510,3,1,7,0,0,239,21,2,29000.0
CAR017829,398000,35,357,3,17,6,0,2,305,48,2,29000.0
CAR017987,1498000,44,232,1,10,5,0,0,308,34,2,29000.0
CAR018196,495000,44,511,3,19,6,0,2,308,70,2,29000.0
CAR018389,1086000,11,414,1,19,4,0,0,239,34,1,29000.0
CAR018672,1815088,44,232,1,4,5,0,0,327,66,1,29000.0
CAR018889,548000,44,511,3,17,6,0,2,239,21,1,29000.0
CAR019058,2100000,4,29,1,21,6,1,0,308,52,2,29000.0
CAR019175,638000,15,312,1,19,2,0,2,327,14,4,29000.0
CAR019188,318000,17,95,3,21,6,0,2,327,76,3,29000.0
CAR019197,545000,17,207,1,19,6,0,2,327,13,3,29000.0
CAR019444,698000,42,314,1,8,5,1,2,308,19,2,29000.0
CAR016125,1798000,17,267,1,19,7,0,0,327,99,4,29164.0
CAR004274,329000,23,393,1,1,2,1,3,328,22,2,29300.0
CAR017743,329000,23,393,1,1,2,1,2,327,38,2,29300.0
CAR013785,1398000,44,292,1,21,7,1,3,167,62,4,29308.0
CAR016425,1398000,44,292,1,21,7,0,0,327,63,4,29308.0
CAR017061,920000,36,370,3,10,7,0,0,327,188,3,29460.0
CAR016386,1495000,44,224,1,1,5,0,2,303,23,4,29528.0
CAR019630,555000,44,511,1,1,6,0,2,327,125,1,29706.0
CAR013397,1350000,44,232,1,21,5,1,0,328,43,2,29750.0
CAR016611,405000,11,205,1,2,5,0,2,269,15,3,29780.0
CAR019282,698000,32,20,1,19,6,0,2,327,196,3,29787.0
CAR003108,420000,15,161,1,4,6,1,2,305,28,6,29826.0
CAR018232,370000,44,511,3,4,6,0,2,269,19,2,29939.0
CAR000042,818000,11,216,1,1,5,1,0,328,22,4,30000.0
CAR000043,828000,11,216,1,1,5,1,0,328,22,4,30000.0
CAR000096,1080000,44,295,1,10,4,1,0,375,27,2,30000.0
CAR000108,945000,44,232,3,10,5,1,0,375,27,4,30000.0
CAR000115,445000,44,511,3,10,6,1,0,375,27,2,30000.0
CAR000124,1100000,44,295,3,10,4,1,0,375,27,2,30000.0
CAR000125,1100000,44,295,1,10,4,1,0,375,27,2,30000.0
CAR000143,350000,7,180,1,21,6,1,3,131,17,7,30000.0
CAR000158,1148000,11,216,1,10,5,1,0,215,49,3,30000.0
CAR000180,880000,11,414,1,21,4,1,2,105,21,2,30000.0
CAR000186,475494,44,307,3,17,3,1,2,105,21,6,30000.0
CAR000189,1299000,11,216,1,10,5,1,0,32,57,3,30000.0
CAR000201,560000,11,206,1,10,5,1,0,257,61,4,30000.0
CAR000265,890000,32,182,1,17,5,1,2,328,23,1,30000.0
CAR000300,888000,7,489,1,21,5,0,0,328,23,5,30000.0
CAR000368,745000,35,361,1,1,5,0,0,305,26,6,30000.0
CAR000384,4250000,7,472,1,1,5,1,2,52,27,3,30000.0
CAR000391,535000,15,161,1,10,6,1,2,375,60,2,30000.0
CAR000414,598000,15,360,1,10,3,0,2,328,62,4,30000.0
CAR000524,575000,7,494,1,21,5,1,2,264,32,3,30000.0
CAR000613,425000,44,511,3,10,6,1,0,375,82,3,30000.0
CAR000647,678000,17,499,1,21,5,1,0,328,28,6,30000.0
CAR000654,408000,7,463,1,17,2,1,2,239,39,2,30000.0
CAR000685,838000,17,499,1,10,5,1,2,328,41,3,30000.0
